2025-02-21 10:13:56 status unpacked libjpeg62-turbo:amd64 1:2.0.6-4
2025-02-21 10:13:56 status half-configured libjpeg62-turbo:amd64 1:2.0.6-4
2025-02-21 10:13:56 status installed libjpeg62-turbo:amd64 1:2.0.6-4
2025-02-21 10:13:56 configure libx11-data:all 2:1.7.2-1+deb11u2 <none>
2025-02-21 10:13:56 status unpacked libx11-data:all 2:1.7.2-1+deb11u2
2025-02-21 10:13:56 status half-configured libx11-data:all 2:1.7.2-1+deb11u2
2025-02-21 10:13:56 status installed libx11-data:all 2:1.7.2-1+deb11u2
2025-02-21 10:13:56 configure libwebp6:amd64 0.6.1-2.1+deb11u2 <none>
2025-02-21 10:13:56 status unpacked libwebp6:amd64 0.6.1-2.1+deb11u2
2025-02-21 10:13:56 status half-configured libwebp6:amd64 0.6.1-2.1+deb11u2
2025-02-21 10:13:56 status installed libwebp6:amd64 0.6.1-2.1+deb11u2
2025-02-21 10:13:56 configure fonts-dejavu-core:all 2.37-2 <none>
2025-02-21 10:13:56 status unpacked fonts-dejavu-core:all 2.37-2
2025-02-21 10:13:57 status half-configured fonts-dejavu-core:all 2.37-2
2025-02-21 10:13:57 status installed fonts-dejavu-core:all 2.37-2
2025-02-21 10:13:57 configure libltdl7:amd64 2.4.6-15 <none>
2025-02-21 10:13:57 status unpacked libltdl7:amd64 2.4.6-15
2025-02-21 10:13:57 status half-configured libltdl7:amd64 2.4.6-15
2025-02-21 10:13:57 status installed libltdl7:amd64 2.4.6-15
2025-02-21 10:13:57 configure libfftw3-double3:amd64 3.3.8-2 <none>
2025-02-21 10:13:57 status unpacked libfftw3-double3:amd64 3.3.8-2
2025-02-21 10:13:57 status half-configured libfftw3-double3:amd64 3.3.8-2
2025-02-21 10:13:57 status installed libfftw3-double3:amd64 3.3.8-2
2025-02-21 10:13:57 configure libnuma1:amd64 2.0.12-1+b1 <none>
2025-02-21 10:13:57 status unpacked libnuma1:amd64 2.0.12-1+b1
2025-02-21 10:13:57 status half-configured libnuma1:amd64 2.0.12-1+b1
2025-02-21 10:13:57 status installed libnuma1:amd64 2.0.12-1+b1
2025-02-21 10:13:57 configure liblqr-1-0:amd64 0.4.2-2.1 <none>
2025-02-21 10:13:57 status unpacked liblqr-1-0:amd64 0.4.2-2.1
2025-02-21 10:13:57 status half-configured liblqr-1-0:amd64 0.4.2-2.1
2025-02-21 10:13:57 status installed liblqr-1-0:amd64 0.4.2-2.1
2025-02-21 10:13:57 configure libdav1d4:amd64 0.7.1-3+deb11u1 <none>
2025-02-21 10:13:57 status unpacked libdav1d4:amd64 0.7.1-3+deb11u1
2025-02-21 10:13:57 status half-configured libdav1d4:amd64 0.7.1-3+deb11u1
2025-02-21 10:13:57 status installed libdav1d4:amd64 0.7.1-3+deb11u1
2025-02-21 10:13:57 configure libopenjp2-7:amd64 2.4.0-3 <none>
2025-02-21 10:13:57 status unpacked libopenjp2-7:amd64 2.4.0-3
2025-02-21 10:13:57 status half-configured libopenjp2-7:amd64 2.4.0-3
2025-02-21 10:13:57 status installed libopenjp2-7:amd64 2.4.0-3
2025-02-21 10:13:57 configure libx11-6:amd64 2:1.7.2-1+deb11u2 <none>
2025-02-21 10:13:57 status unpacked libx11-6:amd64 2:1.7.2-1+deb11u2
2025-02-21 10:13:57 status half-configured libx11-6:amd64 2:1.7.2-1+deb11u2
2025-02-21 10:13:57 status installed libx11-6:amd64 2:1.7.2-1+deb11u2
2025-02-21 10:13:57 configure libtiff5:amd64 4.2.0-1+deb11u6 <none>
2025-02-21 10:13:57 status unpacked libtiff5:amd64 4.2.0-1+deb11u6
2025-02-21 10:13:57 status half-configured libtiff5:amd64 4.2.0-1+deb11u6
2025-02-21 10:13:57 status installed libtiff5:amd64 4.2.0-1+deb11u6
2025-02-21 10:13:57 configure libde265-0:amd64 1.0.11-0+deb11u3 <none>
2025-02-21 10:13:57 status unpacked libde265-0:amd64 1.0.11-0+deb11u3
2025-02-21 10:13:57 status half-configured libde265-0:amd64 1.0.11-0+deb11u3
2025-02-21 10:13:57 status installed libde265-0:amd64 1.0.11-0+deb11u3
2025-02-21 10:13:57 configure libwebpmux3:amd64 0.6.1-2.1+deb11u2 <none>
2025-02-21 10:13:57 status unpacked libwebpmux3:amd64 0.6.1-2.1+deb11u2
2025-02-21 10:13:57 status half-configured libwebpmux3:amd64 0.6.1-2.1+deb11u2
2025-02-21 10:13:57 status installed libwebpmux3:amd64 0.6.1-2.1+deb11u2
2025-02-21 10:13:57 configure fontconfig-config:all 2.13.1-4.2 <none>
2025-02-21 10:13:57 status unpacked fontconfig-config:all 2.13.1-4.2
2025-02-21 10:13:57 status half-configured fontconfig-config:all 2.13.1-4.2
2025-02-21 10:13:57 status installed fontconfig-config:all 2.13.1-4.2
2025-02-21 10:13:57 configure libwebpdemux2:amd64 0.6.1-2.1+deb11u2 <none>
2025-02-21 10:13:57 status unpacked libwebpdemux2:amd64 0.6.1-2.1+deb11u2
2025-02-21 10:13:57 status half-configured libwebpdemux2:amd64 0.6.1-2.1+deb11u2
2025-02-21 10:13:57 status installed libwebpdemux2:amd64 0.6.1-2.1+deb11u2
2025-02-21 10:13:57 configure libx265-192:amd64 3.4-2 <none>
2025-02-21 10:13:57 status unpacked libx265-192:amd64 3.4-2
2025-02-21 10:13:57 status half-configured libx265-192:amd64 3.4-2
2025-02-21 10:13:57 status installed libx265-192:amd64 3.4-2
2025-02-21 10:13:57 configure libxext6:amd64 2:1.3.3-1.1 <none>
2025-02-21 10:13:57 status unpacked libxext6:amd64 2:1.3.3-1.1
2025-02-21 10:13:57 status half-configured libxext6:amd64 2:1.3.3-1.1
2025-02-21 10:13:57 status installed libxext6:amd64 2:1.3.3-1.1
2025-02-21 10:13:57 configure libfontconfig1:amd64 2.13.1-4.2 <none>
2025-02-21 10:13:57 status unpacked libfontconfig1:amd64 2.13.1-4.2
2025-02-21 10:13:57 status half-configured libfontconfig1:amd64 2.13.1-4.2
2025-02-21 10:13:57 status installed libfontconfig1:amd64 2.13.1-4.2
2025-02-21 10:13:57 configure libheif1:amd64 1.11.0-1+deb11u2 <none>
2025-02-21 10:13:57 status unpacked libheif1:amd64 1.11.0-1+deb11u2
2025-02-21 10:13:58 status half-configured libheif1:amd64 1.11.0-1+deb11u2
2025-02-21 10:13:58 status installed libheif1:amd64 1.11.0-1+deb11u2
2025-02-21 10:13:58 configure libmagickcore-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u4 <none>
2025-02-21 10:13:58 status unpacked libmagickcore-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 status half-configured libmagickcore-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 status installed libmagickcore-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 configure libmagickwand-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u4 <none>
2025-02-21 10:13:58 status unpacked libmagickwand-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 status half-configured libmagickwand-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 status installed libmagickwand-6.q16-6:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 configure imagemagick-6.q16:amd64 8:6.9.11.60+dfsg-1.3+deb11u4 <none>
2025-02-21 10:13:58 status unpacked imagemagick-6.q16:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 status half-configured imagemagick-6.q16:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 status installed imagemagick-6.q16:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 configure imagemagick:amd64 8:6.9.11.60+dfsg-1.3+deb11u4 <none>
2025-02-21 10:13:58 status unpacked imagemagick:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 status half-configured imagemagick:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 status installed imagemagick:amd64 8:6.9.11.60+dfsg-1.3+deb11u4
2025-02-21 10:13:58 trigproc man-db:amd64 2.9.4-2 <none>
2025-02-21 10:13:58 status half-configured man-db:amd64 2.9.4-2
2025-02-21 10:13:59 status installed man-db:amd64 2.9.4-2
2025-02-21 10:13:59 trigproc libc-bin:amd64 2.31-13+deb11u11 <none>
2025-02-21 10:13:59 status half-configured libc-bin:amd64 2.31-13+deb11u11
2025-02-21 10:13:59 status installed libc-bin:amd64 2.31-13+deb11u11
2025-02-21 10:14:19 startup archives unpack
2025-02-21 10:14:19 install ssl-cert:all <none> 1.1.0+nmu1
2025-02-21 10:14:19 status half-installed ssl-cert:all 1.1.0+nmu1
2025-02-21 10:14:19 status triggers-pending man-db:amd64 2.9.4-2
2025-02-21 10:14:19 status unpacked ssl-cert:all 1.1.0+nmu1
2025-02-21 10:14:19 startup packages configure
2025-02-21 10:14:19 configure ssl-cert:all 1.1.0+nmu1 <none>
2025-02-21 10:14:19 status unpacked ssl-cert:all 1.1.0+nmu1
2025-02-21 10:14:19 status half-configured ssl-cert:all 1.1.0+nmu1
2025-02-21 10:14:20 status installed ssl-cert:all 1.1.0+nmu1
2025-02-21 10:14:21 trigproc man-db:amd64 2.9.4-2 <none>
2025-02-21 10:14:21 status half-configured man-db:amd64 2.9.4-2
2025-02-21 10:14:22 status installed man-db:amd64 2.9.4-2
2025-02-21 10:14:24 startup archives unpack
2025-02-21 10:14:25 install libapr1:amd64 <none> 1.7.0-6+deb11u2
2025-02-21 10:14:25 status triggers-pending libc-bin:amd64 2.31-13+deb11u11
2025-02-21 10:14:25 status half-installed libapr1:amd64 1.7.0-6+deb11u2
2025-02-21 10:14:26 status unpacked libapr1:amd64 1.7.0-6+deb11u2
2025-02-21 10:14:26 install libaprutil1:amd64 <none> 1.6.1-5+deb11u1
2025-02-21 10:14:26 status half-installed libaprutil1:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:27 status unpacked libaprutil1:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:28 install libaprutil1-dbd-sqlite3:amd64 <none> 1.6.1-5+deb11u1
2025-02-21 10:14:28 status half-installed libaprutil1-dbd-sqlite3:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:28 status unpacked libaprutil1-dbd-sqlite3:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:28 install libaprutil1-ldap:amd64 <none> 1.6.1-5+deb11u1
2025-02-21 10:14:28 status half-installed libaprutil1-ldap:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:28 status unpacked libaprutil1-ldap:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:28 install libjansson4:amd64 <none> 2.13.1-1.1
2025-02-21 10:14:28 status half-installed libjansson4:amd64 2.13.1-1.1
2025-02-21 10:14:28 status unpacked libjansson4:amd64 2.13.1-1.1
2025-02-21 10:14:29 install liblua5.3-0:amd64 <none> 5.3.3-1.1+deb11u1
2025-02-21 10:14:29 status half-installed liblua5.3-0:amd64 5.3.3-1.1+deb11u1
2025-02-21 10:14:29 status unpacked liblua5.3-0:amd64 5.3.3-1.1+deb11u1
2025-02-21 10:14:29 install apache2-bin:amd64 <none> 2.4.62-1~deb11u2
2025-02-21 10:14:29 status half-installed apache2-bin:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:29 status triggers-pending man-db:amd64 2.9.4-2
2025-02-21 10:14:29 status unpacked apache2-bin:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:29 install apache2-data:all <none> 2.4.62-1~deb11u2
2025-02-21 10:14:29 status half-installed apache2-data:all 2.4.62-1~deb11u2
2025-02-21 10:14:29 status unpacked apache2-data:all 2.4.62-1~deb11u2
2025-02-21 10:14:29 install apache2-utils:amd64 <none> 2.4.62-1~deb11u2
2025-02-21 10:14:29 status half-installed apache2-utils:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:29 status unpacked apache2-utils:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:29 install mailcap:all <none> 3.69
2025-02-21 10:14:29 status half-installed mailcap:all 3.69
2025-02-21 10:14:30 status unpacked mailcap:all 3.69
2025-02-21 10:14:30 install mime-support:all <none> 3.66
2025-02-21 10:14:30 status half-installed mime-support:all 3.66
2025-02-21 10:14:30 status unpacked mime-support:all 3.66
2025-02-21 10:14:30 install apache2:amd64 <none> 2.4.62-1~deb11u2
2025-02-21 10:14:30 status half-installed apache2:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:30 status unpacked apache2:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:30 startup packages configure
2025-02-21 10:14:30 configure libapr1:amd64 1.7.0-6+deb11u2 <none>
2025-02-21 10:14:30 status unpacked libapr1:amd64 1.7.0-6+deb11u2
2025-02-21 10:14:30 status half-configured libapr1:amd64 1.7.0-6+deb11u2
2025-02-21 10:14:30 status installed libapr1:amd64 1.7.0-6+deb11u2
2025-02-21 10:14:30 configure libjansson4:amd64 2.13.1-1.1 <none>
2025-02-21 10:14:30 status unpacked libjansson4:amd64 2.13.1-1.1
2025-02-21 10:14:30 status half-configured libjansson4:amd64 2.13.1-1.1
2025-02-21 10:14:30 status installed libjansson4:amd64 2.13.1-1.1
2025-02-21 10:14:30 configure liblua5.3-0:amd64 5.3.3-1.1+deb11u1 <none>
2025-02-21 10:14:30 status unpacked liblua5.3-0:amd64 5.3.3-1.1+deb11u1
2025-02-21 10:14:30 status half-configured liblua5.3-0:amd64 5.3.3-1.1+deb11u1
2025-02-21 10:14:30 status installed liblua5.3-0:amd64 5.3.3-1.1+deb11u1
2025-02-21 10:14:30 configure apache2-data:all 2.4.62-1~deb11u2 <none>
2025-02-21 10:14:30 status unpacked apache2-data:all 2.4.62-1~deb11u2
2025-02-21 10:14:30 status half-configured apache2-data:all 2.4.62-1~deb11u2
2025-02-21 10:14:30 status installed apache2-data:all 2.4.62-1~deb11u2
2025-02-21 10:14:30 configure mailcap:all 3.69 <none>
2025-02-21 10:14:30 status unpacked mailcap:all 3.69
2025-02-21 10:14:30 status half-configured mailcap:all 3.69
2025-02-21 10:14:30 status installed mailcap:all 3.69
2025-02-21 10:14:30 configure libaprutil1:amd64 1.6.1-5+deb11u1 <none>
2025-02-21 10:14:30 status unpacked libaprutil1:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:30 status half-configured libaprutil1:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:30 status installed libaprutil1:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:30 configure mime-support:all 3.66 <none>
2025-02-21 10:14:30 status unpacked mime-support:all 3.66
2025-02-21 10:14:30 status half-configured mime-support:all 3.66
2025-02-21 10:14:30 status installed mime-support:all 3.66
2025-02-21 10:14:30 configure libaprutil1-ldap:amd64 1.6.1-5+deb11u1 <none>
2025-02-21 10:14:30 status unpacked libaprutil1-ldap:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:30 status half-configured libaprutil1-ldap:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:30 status installed libaprutil1-ldap:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:30 configure libaprutil1-dbd-sqlite3:amd64 1.6.1-5+deb11u1 <none>
2025-02-21 10:14:30 status unpacked libaprutil1-dbd-sqlite3:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:30 status half-configured libaprutil1-dbd-sqlite3:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:30 status installed libaprutil1-dbd-sqlite3:amd64 1.6.1-5+deb11u1
2025-02-21 10:14:30 configure apache2-utils:amd64 2.4.62-1~deb11u2 <none>
2025-02-21 10:14:30 status unpacked apache2-utils:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:30 status half-configured apache2-utils:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:30 status installed apache2-utils:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:30 configure apache2-bin:amd64 2.4.62-1~deb11u2 <none>
2025-02-21 10:14:30 status unpacked apache2-bin:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:30 status half-configured apache2-bin:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:30 status installed apache2-bin:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:30 configure apache2:amd64 2.4.62-1~deb11u2 <none>
2025-02-21 10:14:30 status unpacked apache2:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:32 status half-configured apache2:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:36 status installed apache2:amd64 2.4.62-1~deb11u2
2025-02-21 10:14:37 trigproc man-db:amd64 2.9.4-2 <none>
2025-02-21 10:14:37 status half-configured man-db:amd64 2.9.4-2
2025-02-21 10:14:38 status installed man-db:amd64 2.9.4-2
2025-02-21 10:14:38 trigproc libc-bin:amd64 2.31-13+deb11u11 <none>
2025-02-21 10:14:38 status half-configured libc-bin:amd64 2.31-13+deb11u11
2025-02-21 10:14:38 status installed libc-bin:amd64 2.31-13+deb11u11
2025-02-21 10:14:41 startup archives unpack
2025-02-21 10:14:42 install libapache2-mod-auth-cas:amd64 <none> 1.2-1+b1
2025-02-21 10:14:42 status half-installed libapache2-mod-auth-cas:amd64 1.2-1+b1
2025-02-21 10:14:43 status unpacked libapache2-mod-auth-cas:amd64 1.2-1+b1
2025-02-21 10:14:44 startup packages configure
2025-02-21 10:14:44 configure libapache2-mod-auth-cas:amd64 1.2-1+b1 <none>
2025-02-21 10:14:44 status unpacked libapache2-mod-auth-cas:amd64 1.2-1+b1
2025-02-21 10:14:45 status half-configured libapache2-mod-auth-cas:amd64 1.2-1+b1
2025-02-21 10:14:45 status installed libapache2-mod-auth-cas:amd64 1.2-1+b1
2025-02-21 10:15:20 startup archives unpack
2025-02-21 10:15:21 install iotop:amd64 <none> 0.6-24-g733f3f8-1.1
2025-02-21 10:15:21 status half-installed iotop:amd64 0.6-24-g733f3f8-1.1
2025-02-21 10:15:21 status triggers-pending man-db:amd64 2.9.4-2
2025-02-21 10:15:21 status unpacked iotop:amd64 0.6-24-g733f3f8-1.1
2025-02-21 10:15:21 install libevent-2.1-7:amd64 <none> 2.1.12-stable-1
2025-02-21 10:15:21 status triggers-pending libc-bin:amd64 2.31-13+deb11u11
2025-02-21 10:15:21 status half-installed libevent-2.1-7:amd64 2.1.12-stable-1
2025-02-21 10:15:22 status unpacked libevent-2.1-7:amd64 2.1.12-stable-1
2025-02-21 10:15:22 install libsensors-config:all <none> 1:3.6.0-7
2025-02-21 10:15:22 status half-installed libsensors-config:all 1:3.6.0-7
2025-02-21 10:15:22 status unpacked libsensors-config:all 1:3.6.0-7
2025-02-21 10:15:22 install libsensors5:amd64 <none> 1:3.6.0-7
2025-02-21 10:15:22 status half-installed libsensors5:amd64 1:3.6.0-7
2025-02-21 10:15:22 status unpacked libsensors5:amd64 1:3.6.0-7
2025-02-21 10:15:22 install libunwind8:amd64 <none> 1.3.2-2
2025-02-21 10:15:22 status half-installed libunwind8:amd64 1.3.2-2
2025-02-21 10:15:22 status unpacked libunwind8:amd64 1.3.2-2
2025-02-21 10:15:22 install libutempter0:amd64 <none> 1.2.1-2
2025-02-21 10:15:22 status half-installed libutempter0:amd64 1.2.1-2
2025-02-21 10:15:22 status unpacked libutempter0:amd64 1.2.1-2
2025-02-21 10:15:23 install ncdu:amd64 <none> 1.15.1-1
2025-02-21 10:15:23 status half-installed ncdu:amd64 1.15.1-1
2025-02-21 10:15:23 status unpacked ncdu:amd64 1.15.1-1
2025-02-21 10:15:23 install screen:amd64 <none> 4.8.0-6
2025-02-21 10:15:23 status half-installed screen:amd64 4.8.0-6
2025-02-21 10:15:23 status unpacked screen:amd64 4.8.0-6
2025-02-21 10:15:23 install smartmontools:amd64 <none> 7.2-1
2025-02-21 10:15:23 status half-installed smartmontools:amd64 7.2-1
2025-02-21 10:15:23 status unpacked smartmontools:amd64 7.2-1
2025-02-21 10:15:23 install strace:amd64 <none> 5.10-1
2025-02-21 10:15:23 status half-installed strace:amd64 5.10-1
2025-02-21 10:15:23 status unpacked strace:amd64 5.10-1
2025-02-21 10:15:24 install sysstat:amd64 <none> 12.5.2-2
2025-02-21 10:15:24 status half-installed sysstat:amd64 12.5.2-2
2025-02-21 10:15:24 status unpacked sysstat:amd64 12.5.2-2
2025-02-21 10:15:25 install tmux:amd64 <none> 3.1c-1+deb11u1
2025-02-21 10:15:25 status half-installed tmux:amd64 3.1c-1+deb11u1
2025-02-21 10:15:25 status unpacked tmux:amd64 3.1c-1+deb11u1
2025-02-21 10:15:25 install zsh-common:all <none> 5.8-6+deb11u1
2025-02-21 10:15:25 status half-installed zsh-common:all 5.8-6+deb11u1
2025-02-21 10:15:25 status unpacked zsh-common:all 5.8-6+deb11u1
2025-02-21 10:15:26 install zsh:amd64 <none> 5.8-6+deb11u1
2025-02-21 10:15:26 status half-installed zsh:amd64 5.8-6+deb11u1
2025-02-21 10:15:26 status unpacked zsh:amd64 5.8-6+deb11u1
2025-02-21 10:15:26 startup packages configure
2025-02-21 10:15:26 configure smartmontools:amd64 7.2-1 <none>
2025-02-21 10:15:26 status unpacked smartmontools:amd64 7.2-1
2025-02-21 10:15:26 status half-configured smartmontools:amd64 7.2-1
2025-02-21 10:15:27 status installed smartmontools:amd64 7.2-1
2025-02-21 10:15:27 configure ncdu:amd64 1.15.1-1 <none>
2025-02-21 10:15:27 status unpacked ncdu:amd64 1.15.1-1
2025-02-21 10:15:27 status half-configured ncdu:amd64 1.15.1-1
2025-02-21 10:15:27 status installed ncdu:amd64 1.15.1-1
2025-02-21 10:15:27 configure zsh-common:all 5.8-6+deb11u1 <none>
2025-02-21 10:15:27 status unpacked zsh-common:all 5.8-6+deb11u1
2025-02-21 10:15:27 status half-configured zsh-common:all 5.8-6+deb11u1
2025-02-21 10:15:27 status installed zsh-common:all 5.8-6+deb11u1
2025-02-21 10:15:27 configure libsensors-config:all 1:3.6.0-7 <none>
2025-02-21 10:15:27 status unpacked libsensors-config:all 1:3.6.0-7
2025-02-21 10:15:27 status half-configured libsensors-config:all 1:3.6.0-7
2025-02-21 10:15:27 status installed libsensors-config:all 1:3.6.0-7
2025-02-21 10:15:27 configure libunwind8:amd64 1.3.2-2 <none>
2025-02-21 10:15:27 status unpacked libunwind8:amd64 1.3.2-2
2025-02-21 10:15:27 status half-configured libunwind8:amd64 1.3.2-2
2025-02-21 10:15:27 status installed libunwind8:amd64 1.3.2-2
2025-02-21 10:15:27 configure iotop:amd64 0.6-24-g733f3f8-1.1 <none>
2025-02-21 10:15:27 status unpacked iotop:amd64 0.6-24-g733f3f8-1.1
2025-02-21 10:15:27 status half-configured iotop:amd64 0.6-24-g733f3f8-1.1
2025-02-21 10:15:27 status installed iotop:amd64 0.6-24-g733f3f8-1.1
2025-02-21 10:15:27 configure strace:amd64 5.10-1 <none>
2025-02-21 10:15:27 status unpacked strace:amd64 5.10-1
2025-02-21 10:15:27 status half-configured strace:amd64 5.10-1
2025-02-21 10:15:27 status installed strace:amd64 5.10-1
2025-02-21 10:15:27 configure libevent-2.1-7:amd64 2.1.12-stable-1 <none>
2025-02-21 10:15:27 status unpacked libevent-2.1-7:amd64 2.1.12-stable-1
2025-02-21 10:15:27 status half-configured libevent-2.1-7:amd64 2.1.12-stable-1
2025-02-21 10:15:27 status installed libevent-2.1-7:amd64 2.1.12-stable-1
2025-02-21 10:15:27 configure libsensors5:amd64 1:3.6.0-7 <none>
2025-02-21 10:15:27 status unpacked libsensors5:amd64 1:3.6.0-7
2025-02-21 10:15:27 status half-configured libsensors5:amd64 1:3.6.0-7
2025-02-21 10:15:27 status installed libsensors5:amd64 1:3.6.0-7
2025-02-21 10:15:27 configure libutempter0:amd64 1.2.1-2 <none>
2025-02-21 10:15:27 status unpacked libutempter0:amd64 1.2.1-2
2025-02-21 10:15:27 status half-configured libutempter0:amd64 1.2.1-2
2025-02-21 10:15:27 status installed libutempter0:amd64 1.2.1-2
2025-02-21 10:15:27 configure zsh:amd64 5.8-6+deb11u1 <none>
2025-02-21 10:15:27 status unpacked zsh:amd64 5.8-6+deb11u1
2025-02-21 10:15:27 status half-configured zsh:amd64 5.8-6+deb11u1
2025-02-21 10:15:28 status installed zsh:amd64 5.8-6+deb11u1
2025-02-21 10:15:28 configure sysstat:amd64 12.5.2-2 <none>
2025-02-21 10:15:28 status unpacked sysstat:amd64 12.5.2-2
2025-02-21 10:15:28 status half-configured sysstat:amd64 12.5.2-2
2025-02-21 10:15:31 status installed sysstat:amd64 12.5.2-2
2025-02-21 10:15:31 configure tmux:amd64 3.1c-1+deb11u1 <none>
2025-02-21 10:15:31 status unpacked tmux:amd64 3.1c-1+deb11u1
2025-02-21 10:15:31 status half-configured tmux:amd64 3.1c-1+deb11u1
2025-02-21 10:15:31 status installed tmux:amd64 3.1c-1+deb11u1
2025-02-21 10:15:31 configure screen:amd64 4.8.0-6 <none>
2025-02-21 10:15:31 status unpacked screen:amd64 4.8.0-6
2025-02-21 10:15:31 status half-configured screen:amd64 4.8.0-6
2025-02-21 10:15:31 status installed screen:amd64 4.8.0-6
2025-02-21 10:15:31 trigproc libc-bin:amd64 2.31-13+deb11u11 <none>
2025-02-21 10:15:31 status half-configured libc-bin:amd64 2.31-13+deb11u11
2025-02-21 10:15:32 status installed libc-bin:amd64 2.31-13+deb11u11
2025-02-21 10:15:32 trigproc man-db:amd64 2.9.4-2 <none>
2025-02-21 10:15:32 status half-configured man-db:amd64 2.9.4-2
2025-02-21 10:15:33 status installed man-db:amd64 2.9.4-2
2025-02-21 10:15:34 startup archives unpack
2025-02-21 10:15:34 install plocate:amd64 <none> 1.1.8-2+deb11u1
2025-02-21 10:15:34 status half-installed plocate:amd64 1.1.8-2+deb11u1
2025-02-21 10:15:34 status triggers-pending man-db:amd64 2.9.4-2
2025-02-21 10:15:34 status unpacked plocate:amd64 1.1.8-2+deb11u1
2025-02-21 10:15:34 install dsi-locate:all <none> 3.0
2025-02-21 10:15:34 status half-installed dsi-locate:all 3.0
2025-02-21 10:15:34 status unpacked dsi-locate:all 3.0
2025-02-21 10:15:34 startup packages configure
2025-02-21 10:15:34 configure plocate:amd64 1.1.8-2+deb11u1 <none>
2025-02-21 10:15:34 status unpacked plocate:amd64 1.1.8-2+deb11u1
2025-02-21 10:15:34 status half-configured plocate:amd64 1.1.8-2+deb11u1
2025-02-21 10:15:35 status installed plocate:amd64 1.1.8-2+deb11u1
2025-02-21 10:15:36 configure dsi-locate:all 3.0 <none>
2025-02-21 10:15:36 status unpacked dsi-locate:all 3.0
2025-02-21 10:15:36 status half-configured dsi-locate:all 3.0
2025-02-21 10:15:36 status installed dsi-locate:all 3.0
2025-02-21 10:15:36 trigproc man-db:amd64 2.9.4-2 <none>
2025-02-21 10:15:36 status half-configured man-db:amd64 2.9.4-2
2025-02-21 10:15:37 status installed man-db:amd64 2.9.4-2
2025-02-21 10:15:38 startup archives unpack
2025-02-21 10:15:38 install debian-goodies:all <none> 0.87
2025-02-21 10:15:38 status half-installed debian-goodies:all 0.87
2025-02-21 10:15:38 status triggers-pending man-db:amd64 2.9.4-2
2025-02-21 10:15:39 status unpacked debian-goodies:all 0.87
2025-02-21 10:15:39 install libfile-fnmatch-perl:amd64 <none> 0.02-2+b8
2025-02-21 10:15:39 status half-installed libfile-fnmatch-perl:amd64 0.02-2+b8
2025-02-21 10:15:39 status unpacked libfile-fnmatch-perl:amd64 0.02-2+b8
2025-02-21 10:15:39 install debsums:all <none> 3.0.2
2025-02-21 10:15:39 status half-installed debsums:all 3.0.2
2025-02-21 10:15:39 status unpacked debsums:all 3.0.2
2025-02-21 10:15:39 install lm-sensors:amd64 <none> 1:3.6.0-7
2025-02-21 10:15:39 status half-installed lm-sensors:amd64 1:3.6.0-7
